icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
4,pre_label_token,english-spanish,train,activation,-10.111640930175781,-32.3947639465332,31,574,graphic,gráfico,3000,commitment,compromiso,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-13.329948425292969,-32.49663162231445,32,1942,malaysian,malayo,574,graphic,gráfico,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.758871078491211,-27.33240509033203,33,1809,bad,malo,125,wildlife,vida salvaje,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.227154731750488,-25.23082733154297,34,1392,plains,llanuras,3426,missouri,Misuri,43,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.687423706054688,-33.66122817993164,35,817,dynasty,dinastía,3389,troops,tropas,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.013702392578125,-28.765962600708008,36,2068,pitched,lanzado,3224,founding,fundación,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.946941375732422,-29.076383590698242,37,810,allows,permite,1413,compared,comparado,42,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.678436279296875,-30.894664764404297,38,846,lawyer,abogado,3014,caused,causado,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.847188949584961,-28.66152572631836,39,1833,aboard,a bordo,2150,mix,mezclar,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.374231338500977,-28.365116119384766,40,3119,dimensions,dimensiones,2464,differences,diferencias,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.587833404541016,-26.49062728881836,41,249,interviews,entrevistas,3064,criteria,criterio,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.158308029174805,-27.308351516723633,42,1123,cruise,crucero,1226,receiving,recibiendo,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.909276008605957,-34.493812561035156,43,778,everyone,todos,1804,thorough,minucioso,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.808023452758789,-31.539867401123047,44,2604,stages,etapas,2520,privacy,privacidad,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.492544174194336,-34.37034606933594,45,3082,shopping,compras,113,achieved,logrado,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.147314071655273,-32.233253479003906,46,2775,blocks,bloques,2999,fourth,cuarto,35,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.247703552246094,-30.241825103759766,47,3358,lightning,relámpago,1762,contents,contenido,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.07986831665039,-30.492515563964844,48,1414,seats,asientos,415,fifty,cincuenta,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.9354887008667,-33.07269287109375,49,596,instructions,instrucciones,585,nothing,nada,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.889025688171387,-28.236196517944336,50,1163,broken,roto,3373,restored,restaurado,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.663264274597168,-28.745773315429688,51,73,developers,desarrolladores,1890,including,incluyendo,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.701305389404297,-30.118263244628906,52,701,plateau,meseta,552,proposal,propuesta,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.331278800964355,-29.962329864501953,53,1726,pin,alfiler,3568,joins,une,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.608760833740234,-33.65132141113281,54,3568,joins,une,470,extremely,extremadamente,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.869766235351562,-29.697874069213867,55,2222,goddess,diosa,1287,reflected,reflejado,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.55613899230957,-28.7596492767334,56,3062,opportunities,oportunidades,2704,decline,rechazar,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.064210891723633,-25.48679542541504,57,700,filled,lleno,3141,dutch,holandés,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.823088645935059,-32.29566955566406,58,390,mere,solo,3563,defensive,defensivo,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.445610046386719,-34.385292053222656,59,1450,indicate,indicar,2642,rate,tasa,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.98745059967041,-28.10633659362793,60,971,healthy,saludable,355,participants,participantes,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.562700271606445,-28.317066192626953,61,679,chorus,coro,1343,dies,muere,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.435981750488281,-30.245162963867188,62,3026,involving,involucrando,75,improving,mejorando,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-7.012331962585449,-25.043869018554688,63,1620,goods,bienes,1491,transformed,transformado,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.706657409667969,-32.27311706542969,64,3625,brass,latón,2412,okay,está bien,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.501460075378418,-31.870725631713867,65,3175,qualified,calificado,1488,achieve,lograr,43,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.457756042480469,-24.81420135498047,66,168,odd,extraño,3454,seed,semilla,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.612600326538086,-27.809627532958984,67,129,theory,teoría,3258,scientific,científico,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.894503593444824,-25.609573364257812,68,1909,istanbul,Estambul,2786,future,futuro,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.233004570007324,-30.025468826293945,69,1051,fire,fuego,2635,discuss,discutir,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.853657722473145,-33.44527053833008,70,3476,memories,recuerdos,2326,supposedly,supuestamente,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.195316314697266,-37.96336364746094,71,1242,wedding,boda,284,should,debería,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.925747871398926,-27.919248580932617,72,3118,dimension,dimensión,269,inspired,inspirado,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.039359092712402,-30.433345794677734,73,3573,density,densidad,1908,missile,misil,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.016687393188477,-31.046558380126953,74,306,tube,tubo,2791,parking,estacionamiento,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.926626205444336,-32.101993560791016,75,2237,border,frontera,2842,beijing,Pekín,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.459649085998535,-29.496578216552734,76,2305,rangers,guardabosques,1905,beach,playa,42,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-5.230159759521484,-19.0457706451416,77,1110,channel,canal,195,implies,implica,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.670676231384277,-31.6690616607666,78,35,society,sociedad,2331,decisions,decisiones,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.750829696655273,-33.5736198425293,79,1273,replacing,reemplazando,94,brussels,bruselas,42,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.371530532836914,-30.33218002319336,80,1372,shared,compartido,1772,battles,batallas,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.726266860961914,-29.385887145996094,81,2480,wire,alambre,2776,speculation,especulación,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.790897369384766,-29.78219985961914,82,2705,minister,ministro,1050,attitude,actitud,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.495198249816895,-32.549835205078125,83,1505,hoax,engaño,3236,sustained,sostenido,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.750417709350586,-29.83683204650879,84,23,muscle,músculo,562,residents,residentes,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.865395545959473,-25.98018455505371,85,2845,boss,jefe,1618,competitions,competiciones,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.411428451538086,-27.978178024291992,86,3353,phoenix,fénix,1838,smart,inteligente,44,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-13.156801223754883,-32.49517059326172,87,2340,topics,temas,3506,geography,geografía,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.831552505493164,-30.308385848999023,88,2032,mines,minas,539,translated,traducido,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.417155265808105,-25.293935775756836,89,2628,buildings,edificios,610,introduction,introducción,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.977191925048828,-25.897897720336914,90,1410,priests,sacerdotes,3365,ammunition,munición,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.214942932128906,-24.216609954833984,91,1608,allow,permitir,3210,czech,checo,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.927618026733398,-28.079593658447266,92,3145,walker,caminante,2740,residence,residencia,43,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.153010368347168,-29.726844787597656,93,2283,appreciated,apreciado,3050,lot,mucho,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-9.177223205566406,-27.943893432617188,94,1290,movements,movimientos,755,overseas,extranjero,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.588354110717773,-28.167028427124023,95,968,illustration,ilustración,1436,contained,contenido,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.721809387207031,-27.621261596679688,96,363,competed,compitió,1335,colored,colorado,36,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.190437316894531,-30.946144104003906,97,2473,sets,conjuntos,814,attempted,intentado,38,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.257429122924805,-33.222877502441406,98,1936,seen,visto,3109,play,jugar,43,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.789761543273926,-26.79674530029297,99,1029,him,él,2935,eagles,águilas,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-4.484297752380371,-14.12409496307373,100,3302,very,muy,781,summary,resumen,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.768537521362305,-23.933635711669922,101,572,houses,casas,3208,hospitals,hospitales,41,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-8.30980110168457,-22.46996307373047,102,3321,officials,funcionarios,1739,copenhagen,Copenhague,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-10.705323219299316,-30.588603973388672,103,2177,tune,melodía,2483,shooting,disparo,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-13.6751708984375,-35.02024459838867,104,480,dog,perro,798,damaged,dañado,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.160991668701172,-31.61687660217285,105,2595,playwright,dramaturgo,1980,long,largo,37,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.627283096313477,-29.150310516357422,106,3393,worn,desgastado,909,critics,críticos,39,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-11.138593673706055,-30.008914947509766,107,2244,foot,pie,807,voltage,voltaje,40,:,predictive_token
4,pre_label_token,english-spanish,train,activation,-12.392024993896484,-31.073699951171875,108,583,bone,hueso,209,dynamic,dinámico,38,:,predictive_token
